,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in
2216,2020-04-02,2,0,2020-05-30,17,0,47087,0,11573,3398,1387,2263,609
2217,2020-04-02,1,0,2020-05-30,36,0,45049,6,20066,4776,4662,2942,1961
2218,2020-04-02,1,0,2020-05-30,34,2,45021,12,56549,12263,13559,6990,5092
2219,2020-04-02,1,0,2020-05-30,8,1,45065,0,9694,3905,1281,1515,821
2220,2020-04-02,1,0,2020-05-30,8,0,46079,0,12350,3478,4949,1352,1050
2221,2020-04-02,1,0,2020-05-30,9,0,48249,8,41318,8333,12155,4297,6869
2222,2020-04-02,1,0,2020-05-30,25,0,48287,0,16850,4236,5212,2415,1828
2223,2020-04-02,2,0,2020-05-30,34,2,48241,6,35444,8797,7668,4434,3264
2224,2020-04-02,3,0,2020-05-30,178,23,48365,0,23574,5727,6299,3717,3452
2225,2020-04-02,1,0,2020-05-30,13,2,48363,8,28109,7221,6933,3985,2454
2226,2020-04-02,1,0,2020-05-30,26,0,48129,0,3433,1073,1027,399,160
2227,2020-04-02,1,0,2020-05-30,5,0,48171,10,25939,9675,9135,1859,1959
2228,2020-04-02,1,0,2020-05-30,7,0,48175,0,7510,2153,1225,1694,503
2229,2020-04-02,1,0,2020-05-30,177,1,28153,6,20458,4447,4774,2854,1142
2230,2020-04-02,1,0,2020-05-30,10,0,17107,0,29488,7086,7219,3507,2390
2231,2020-04-02,1,0,2020-05-30,45,2,17117,0,45960,12200,9422,11172,2300
2232,2020-04-02,1,0,2020-05-30,26,2,18009,0,12214,3332,2462,2638,1352
2233,2020-04-02,1,0,2020-05-30,38,0,16087,0,9996,3185,2371,1242,500
2234,2020-04-02,1,0,2020-05-30,17,0,17131,0,15794,4395,2898,4626,671
2235,2020-04-02,1,0,2020-05-30,11,0,17139,0,14711,3592,3939,2965,1827
2236,2020-04-02,1,0,2020-05-30,11,0,17147,0,16433,4034,3166,5199,1327
2237,2020-04-02,2,0,2020-05-30,37,1,13271,0,16339,3802,3034,1399,1891
2238,2020-04-02,1,0,2020-05-30,10,0,5103,8,24378,6183,7404,2829,1690
2239,2020-04-02,1,0,2020-05-30,46,2,5135,0,17041,5487,3100,2539,1142
2241,2020-04-02,1,0,2020-05-30,5,0,5095,0,7420,2254,1825,852,915
2242,2020-04-02,1,0,2020-05-30,75,2,5093,5,43534,8720,15343,1404,4924
2243,2020-04-02,3,0,2020-05-30,229,1,1031,7,51073,11027,13319,8333,5064
2244,2020-04-02,1,0,2020-05-30,45,0,6015,6,27442,6262,8176,129,458
2245,2020-04-02,1,0,2020-05-30,2,0,8027,0,4505,2092,985,332,155
2246,2020-04-02,1,0,2020-05-30,5,2,26043,6,25694,7463,9510,1489,3376
2247,2020-04-02,1,0,2020-05-30,177,16,24001,15,72591,18311,24362,4644,8026
2248,2020-04-02,1,0,2020-05-30,7,0,27071,0,12776,3913,5224,547,390
2249,2020-04-02,1,0,2020-05-30,69,6,19017,0,24741,6207,7667,5041,4281
2250,2020-04-02,1,0,2020-05-30,26,0,19101,0,17945,5327,6288,1253,2312
2251,2020-04-02,2,0,2020-05-30,28,0,19141,0,13944,3787,5025,2074,1687
2252,2020-04-02,1,0,2020-05-30,23,1,18147,0,20610,5172,4392,5428,3148
2253,2020-04-02,1,0,2020-05-30,22,2,21163,0,28452,5153,3723,7925,1483
2254,2020-04-02,1,0,2020-05-30,9,0,21191,0,14530,2966,1991,4393,1136
2255,2020-04-02,1,0,2020-05-30,8,1,21137,0,24413,5718,3586,5409,1300
2256,2020-04-02,1,0,2020-05-30,53,0,22021,0,10000,2320,2289,1612,584
2257,2020-04-02,1,0,2020-05-30,5,1,20035,4,35732,8333,12506,3009,1659
2258,2020-04-02,1,0,2020-05-30,5,0,20029,0,9191,2463,3634,814,726
2259,2020-04-02,1,0,2020-05-30,5,0,21057,0,6744,1807,1555,830,491
2260,2020-04-02,1,0,2020-05-30,6,1,21055,0,9154,2418,2069,1482,508
2261,2020-04-02,1,0,2020-05-30,9,1,21011,0,12189,2815,1646,2372,619
2262,2020-04-03,1,0,2020-05-30,3,0,38087,0,674,232,206,127,125
2263,2020-04-03,1,0,2020-05-30,4,0,38027,0,2321,667,813,388,152
2264,2020-04-03,1,0,2020-05-30,56,3,42035,10,39321,9199,11741,5810,3972
2265,2020-04-03,1,0,2020-05-30,6,1,40093,0,7730,2064,2275,1194,895
2266,2020-04-03,1,0,2020-05-30,35,1,40089,0,33026,7755,10169,1821,1526
2267,2020-04-03,1,0,2020-05-30,2,0,40053,0,4458,1263,1265,795,653
2268,2020-04-03,1,0,2020-05-30,6,0,41013,0,21717,7028,5599,2039,1112
2269,2020-04-03,1,0,2020-05-30,6,0,30035,0,13677,2288,4103,245,502
2270,2020-04-03,1,0,2020-05-30,5,0,33007,3,32119,9795,11729,2485,1756
2271,2020-04-03,1,0,2020-05-30,33,0,31121,0,7829,2144,2346,1730,840
2272,2020-04-03,1,0,2020-05-30,1,0,29045,0,6807,1916,1558,1587,287
2273,2020-04-03,2,0,2020-05-30,267,2,29195,7,23010,5380,8745,1709,1523
2274,2020-04-03,1,0,2020-05-30,9,1,29115,0,12248,3264,3857,1230,1189
2275,2020-04-03,1,0,2020-05-30,100,2,37017,4,34130,9534,7630,5275,6279
2276,2020-04-03,1,0,2020-05-30,46,0,37087,12,59854,18819,16656,7452,3302
2277,2020-04-03,1,0,2020-05-30,17,0,37041,4,14370,4452,2955,2623,1639
2279,2020-04-03,1,0,2020-05-30,275,4,51159,0,8873,2400,1603,1510,1628
2280,2020-04-03,1,0,2020-05-30,19,0,51155,8,34330,9988,9195,6095,5909
2281,2020-04-03,1,0,2020-05-30,6,0,49027,0,12651,2764,4985,309,330
2282,2020-04-03,1,0,2020-05-30,10,0,49023,0,10694,1708,2495,1756,770
2283,2020-04-03,1,0,2020-05-30,11,0,49007,6,20512,4558,8075,931,1292
2284,2020-04-03,1,0,2020-05-30,9,0,49013,4,20259,3119,6540,1218,2227
2285,2020-04-03,1,0,2020-05-30,7,0,49015,0,10410,2278,3008,1015,680
2286,2020-04-03,1,0,2020-05-30,9,0,49019,0,9544,2258,4432,226,450
2288,2020-04-03,1,0,2020-05-30,64,2,51033,0,29889,6464,4004,10155,2505
2290,2020-04-03,1,0,2020-05-30,63,1,51193,0,17596,5792,2977,4266,1099
2291,2020-04-03,3,0,2020-05-30,17,0,55005,5,45358,12648,18005,3687,3882
2292,2020-04-03,1,0,2020-05-30,15,0,56023,0,18791,4254,6111,2417,817
2293,2020-04-03,1,0,2020-05-30,5,0,55107,4,14211,4413,4983,1360,1253
2294,2020-04-03,1,0,2020-05-30,24,2,51195,8,39539,9345,10400,2754,6728
2295,2020-04-03,1,0,2020-05-30,19,2,53003,0,22259,6373,3846,5360,2385
2296,2020-04-03,2,0,2020-05-30,44,1,54057,4,27421,7414,5223,5334,2387
2297,2020-04-03,1,0,2020-05-30,9,0,48281,0,20473,5172,4234,4200,1091
2298,2020-04-03,1,0,2020-05-30,446,2,48449,8,32664,6098,10929,2682,5487
2299,2020-04-03,1,0,2020-05-30,75,0,13105,4,19288,5092,4726,2342,1912
2300,2020-04-03,1,0,2020-05-30,57,2,13197,0,8558,2190,1618,1515,577
2301,2020-04-03,1,0,2020-05-30,12,1,13239,0,2140,913,182,552,204
2302,2020-04-03,1,0,2020-05-30,20,1,17083,4,22215,5642,4003,6262,1782
2303,2020-04-03,1,0,2020-05-30,4,0,17039,0,16176,3995,4140,3770,2346
2304,2020-04-03,1,0,2020-05-30,7,1,17049,10,34164,8041,14631,2445,6681
2305,2020-04-03,1,0,2020-05-30,24,1,13281,0,11173,4566,2386,1289,1164
2306,2020-04-03,1,0,2020-05-30,2,0,5117,0,8309,2425,1790,1607,349
2307,2020-04-03,1,0,2020-05-30,9,1,5073,0,7051,2097,1346,1100,365
2309,2020-04-03,1,0,2020-05-30,150,1,1005,5,26201,6150,6118,2355,2319
2310,2020-04-03,2,0,2020-05-30,74,2,1067,0,17110,4834,2821,3933,1360
2311,2020-04-03,1,0,2020-05-30,1,0,8103,0,6557,1362,3015,281,632
2312,2020-04-03,1,0,2020-05-30,5,0,8071,0,14151,4307,5288,444,841
2313,2020-04-03,1,0,2020-05-30,2,0,12037,0,11675,3127,3710,492,715
2314,2020-04-03,1,0,2020-05-30,4,1,6103,8,63247,15876,15676,7103,3494
2315,2020-04-03,1,0,2020-05-30,3,0,26095,0,6406,1804,1811,250,605
2316,2020-04-03,1,0,2020-05-30,10,1,23003,12,68840,20453,28757,1112,664
2317,2020-04-03,1,0,2020-05-30,2,0,23029,0,31822,9959,11597,958,758
2318,2020-04-03,1,0,2020-05-30,343,11,19115,0,11238,2610,2908,2610,1072
2319,2020-04-03,1,0,2020-05-30,21,0,19119,0,11745,2710,3708,2200,994
2320,2020-04-03,1,0,2020-05-30,129,2,19149,0,25027,6126,8498,4271,2768
2321,2020-04-03,1,0,2020-05-30,21,0,18121,0,17062,4098,2907,3689,1080
2322,2020-04-03,1,0,2020-05-30,2,0,20141,0,3684,1175,1442,394,224
2323,2020-04-03,1,0,2020-05-30,7,1,20115,0,12087,3564,3748,1936,573
2324,2020-04-04,1,0,2020-05-30,62,2,37185,0,20190,6367,2849,3927,1807
2325,2020-04-04,1,0,2020-05-30,9,1,39001,0,27926,6379,5916,4101,1193
2326,2020-04-04,5,0,2020-05-30,34,7,42131,6,27760,7271,6849,5953,5773
2327,2020-04-04,1,0,2020-05-30,3,0,42113,0,6192,2237,1482,1117,675
2328,2020-04-04,1,0,2020-05-30,23,1,40141,0,7591,1985,2124,898,293
2329,2020-04-04,1,0,2020-05-30,1,0,31031,0,5792,1699,3056,183,437
2330,2020-04-04,1,0,2020-05-30,1,0,30001,0,9360,2739,4011,437,287
2331,2020-04-04,1,0,2020-05-30,13,0,29147,0,22744,4356,9456,1531,1728
2332,2020-04-04,1,0,2020-05-30,36,0,37009,0,26833,8552,7875,3574,1282
2333,2020-04-04,1,0,2020-05-30,2,0,35027,4,19497,6880,6595,1151,689
2334,2020-04-04,1,0,2020-05-30,6,0,35028,6,18031,4309,8278,581,8128
2336,2020-04-04,1,0,2020-05-30,23,0,51037,0,12176,3671,2115,2989,889
2337,2020-04-04,1,0,2020-05-30,36,1,55071,16,79680,20684,31151,9146,5631
2338,2020-04-04,1,0,2020-05-30,5,0,56011,0,7347,1964,2296,1366,507
2339,2020-04-04,1,0,2020-05-30,46,0,55115,0,41136,11054,11650,8380,3350
2340,2020-04-04,1,0,2020-05-30,4,0,53069,0,4105,1698,644,568,421
2341,2020-04-04,1,0,2020-05-30,11,0,47161,0,13248,3586,2212,2542,1119
2342,2020-04-04,1,0,2020-05-30,32,0,48319,0,4122,1351,1575,391,274
2343,2020-04-04,2,0,2020-05-30,36,0,48233,4,21704,4709,7755,1396,2044
2344,2020-04-04,2,0,2020-05-30,14,0,48455,0,14481,5058,2513,2253,637
2345,2020-04-04,1,0,2020-05-30,12,0,48457,0,21456,5960,3962,3046,1199
2346,2020-04-04,1,0,2020-05-30,27,0,48003,0,17577,2585,6273,1565,1518
2347,2020-04-04,1,0,2020-05-30,1,0,48211,0,4152,734,1572,229,1071
2348,2020-04-04,1,0,2020-05-30,29,3,12065,0,14085,4326,1822,3034,778
2349,2020-04-04,2,0,2020-05-30,81,1,17103,6,34670,8585,9192,6037,5060
2350,2020-04-04,2,0,2020-05-30,45,7,17079,0,9608,2496,2409,2195,830
2351,2020-04-04,1,0,2020-05-30,18,0,17125,0,13904,3948,3387,2684,1218
2352,2020-04-04,1,0,2020-05-30,1,0,17149,0,15930,4190,4472,2660,1039
2353,2020-04-04,1,0,2020-05-30,20,0,13305,12,29833,6149,7935,2352,1950
2354,2020-04-04,1,0,2020-05-30,1,0,16029,0,6862,1645,2759,312,896
2355,2020-04-04,1,0,2020-05-30,1,0,5039,0,7585,2206,1751,1219,1527
2356,2020-04-04,2,0,2020-05-30,8,1,8091,0,4653,1815,1515,671,707
2357,2020-04-04,1,0,2020-05-30,49,2,12029,0,16323,5078,3254,1462,693
2358,2020-04-04,1,0,2020-05-30,34,0,27085,6,35816,8587,12445,6242,4969
2359,2020-04-04,1,0,2020-05-30,61,2,27119,5,31564,7554,9743,6009,3423
2360,2020-04-04,1,0,2020-05-30,20,0,19075,0,12354,3350,2863,3214,1224
2361,2020-04-04,1,0,2020-05-30,12,0,19089,0,9321,2496,3247,1388,1112
2362,2020-04-04,1,0,2020-05-30,25,0,19111,10,34785,9123,12985,3367,5653
2363,2020-04-04,1,0,2020-05-30,19,0,19129,0,14933,3584,3116,3810,1192
2364,2020-04-04,1,0,2020-05-30,11,0,18101,0,10219,2501,2550,2090,5523
2365,2020-04-04,2,0,2020-05-30,22,0,18161,0,7225,1800,978,2368,558
2366,2020-04-04,1,0,2020-05-30,168,0,21183,4,24062,5824,5691,3089,2598
2367,2020-04-04,2,0,2020-05-30,19,0,21193,32,27329,6143,7547,1510,4245
2368,2020-04-04,1,0,2020-05-30,8,0,20073,0,6227,2057,1766,1038,304
2369,2020-04-04,1,0,2020-05-30,4,0,20089,0,2963,1107,898,511,196
2370,2020-04-04,1,0,2020-05-30,3,0,21053,0,10208,2661,2741,788,1417
2371,2020-04-04,1,0,2020-05-30,12,0,21033,0,12747,3148,3529,1768,1252
2372,2020-04-05,2,0,2020-05-30,78,12,39111,0,14239,4128,2938,2499,1990
2373,2020-04-05,1,0,2020-05-30,75,1,37141,0,57630,13694,8387,14471,4450
2374,2020-04-05,1,0,2020-05-30,4,1,38029,0,3389,1194,1320,220,140
2375,2020-04-05,1,0,2020-05-30,15,1,42057,0,14631,3928,3319,3167,2172
2376,2020-04-05,1,0,2020-05-30,1,0,41055,0,1635,536,521,200,316
2377,2020-04-05,1,0,2020-05-30,28,1,31159,0,17045,3968,4905,3457,1564
2378,2020-04-05,1,0,2020-05-30,6,0,31097,0,5200,1335,1246,787,728
2379,2020-04-05,1,0,2020-05-30,20,0,31137,0,9163,2410,3636,889,1313
2380,2020-04-05,1,0,2020-05-30,2,0,55037,0,4354,1446,730,1162,414
2381,2020-04-05,1,0,2020-05-30,15,0,47077,0,27889,6460,6876,4107,2367
2382,2020-04-05,1,0,2020-05-30,5,0,48007,0,24832,8314,5905,3223,1147
2383,2020-04-05,1,0,2020-05-30,28,0,13079,0,12385,2798,1125,3694,611
2384,2020-04-05,1,0,2020-05-30,2,0,17059,0,5226,1526,1009,1206,615
2385,2020-04-05,3,0,2020-05-30,441,17,17007,0,53638,10544,7678,16741,9559
2386,2020-04-05,1,0,2020-05-30,1,0,17013,0,4897,1471,855,1327,220
2387,2020-04-05,1,0,2020-05-30,20,1,5107,6,19518,4632,5385,1436,888
2388,2020-04-05,1,0,2020-05-30,137,1,5149,0,21601,4891,4225,4161,2028
2389,2020-04-05,1,0,2020-05-30,30,0,28131,0,17981,3849,3576,3305,1455
2390,2020-04-05,2,0,2020-05-30,87,18,18027,5,32777,6611,9661,4429,2827
2391,2020-04-05,1,0,2020-05-30,2,0,27055,0,18709,5202,4333,5331,1558
2392,2020-04-05,1,0,2020-05-30,12,0,27117,0,9229,2504,3532,978,1104
2393,2020-04-05,1,0,2020-05-30,35,0,19079,0,15201,4022,5067,2296,1587
2394,2020-04-05,1,0,2020-05-30,54,0,19039,0,9267,2256,3084,1348,1300
2395,2020-04-05,3,0,2020-05-30,23,0,21149,0,9361,2342,1586,2239,777
2396,2020-04-05,1,0,2020-05-30,17,0,21171,0,10645,2575,2561,1322,646
2397,2020-04-05,1,0,2020-05-30,6,0,21131,0,10648,2421,1491,1250,379
2398,2020-04-05,1,0,2020-05-30,14,0,21089,0,36012,9521,5119,8126,3395
2399,2020-04-05,1,0,2020-05-30,5,0,21115,6,23064,5441,3782,3052,2068
2400,2020-04-05,1,0,2020-05-30,5,0,21133,6,23011,5498,5027,2063,997
2401,2020-04-05,1,0,2020-05-30,29,2,21195,76,61586,14290,17306,3177,6100
2402,2020-04-05,1,0,2020-05-30,4,0,20157,0,4705,1745,1925,513,336
2403,2020-04-05,2,0,2020-05-30,17,0,20061,6,35796,3964,14260,3136,9717
2404,2020-04-05,1,0,2020-05-30,11,0,21043,0,27385,6600,5022,4812,1805
2405,2020-04-05,1,0,2020-05-30,31,0,20197,0,6918,1733,996,2284,668
2406,2020-04-05,3,0,2020-05-30,97,19,21001,0,19304,4558,4410,3095,1094
2407,2020-04-06,1,0,2020-05-30,15,0,39145,16,76871,17977,20282,6748,4630
2408,2020-04-06,1,0,2020-05-30,5,0,39115,0,14773,4162,2671,2892,678
2409,2020-04-06,1,0,2020-05-30,14,0,39125,0,18951,4622,3939,4616,1228
2410,2020-04-06,1,0,2020-05-30,91,14,39137,0,34037,7762,8944,8273,2794
2411,2020-04-06,1,0,2020-05-30,3,0,40067,0,6270,1681,1392,1077,377
2412,2020-04-06,2,0,2020-05-30,7,0,41015,0,22377,9463,7374,234,267
2413,2020-04-06,1,0,2020-05-30,9,0,31033,4,10012,2396,5262,279,1136
2414,2020-04-06,1,0,2020-05-30,4,0,29227,0,2053,630,529,434,150
2415,2020-04-06,1,1,2020-05-30,36,4,31041,0,10836,3058,4879,714,597
2416,2020-04-06,1,0,2020-05-30,20,0,31167,0,6020,1401,919,2176,1007
2417,2020-04-06,1,0,2020-05-30,26,1,29075,0,6688,1683,2010,880,496
2418,2020-04-06,1,0,2020-05-30,4,0,29161,18,44873,9354,15839,3323,4629
2419,2020-04-06,1,0,2020-05-30,3,0,29123,0,12226,3126,2888,1853,844
2420,2020-04-06,1,0,2020-05-30,5,0,51071,0,16867,4744,3709,3727,1945
2421,2020-04-06,1,0,2020-05-30,8,0,51167,5,27725,7582,5467,4540,2279
2422,2020-04-06,1,0,2020-05-30,9,0,48505,0,14415,2414,4171,837,363
2423,2020-04-06,1,0,2020-05-30,31,0,51011,0,15462,4077,2449,4001,1071
2424,2020-04-06,1,0,2020-05-30,34,1,55061,0,20378,5256,5564,4724,2413
2425,2020-04-06,1,0,2020-05-30,8,0,55137,0,24170,7579,5150,5093,2024
2426,2020-04-06,1,0,2020-05-30,8,0,54091,0,16977,4555,2326,4351,1089
2427,2020-04-06,1,0,2020-05-30,8,1,54041,6,16371,4386,4120,2006,2561
2428,2020-04-06,1,0,2020-05-30,66,0,48371,0,15804,2754,5668,642,1362
2429,2020-04-06,1,0,2020-05-30,38,1,13161,4,14999,3219,3727,1829,1110
2430,2020-04-06,1,0,2020-05-30,110,0,13101,0,4011,681,216,1442,145
2431,2020-04-06,3,0,2020-05-30,47,2,13003,0,8313,1451,1621,1721,611
2432,2020-04-06,3,0,2020-05-30,56,2,13025,0,18411,3792,2233,4387,652
2433,2020-04-06,1,0,2020-05-30,101,16,17081,22,38358,9508,13419,2629,7308
2434,2020-04-06,1,0,2020-05-30,2,0,17185,4,11568,3004,2886,2390,895
2435,2020-04-06,1,0,2020-05-30,9,0,13283,0,6752,1666,1153,1478,383
2436,2020-04-06,1,0,2020-05-30,4,0,5021,0,15190,4125,3839,2358,1066
2437,2020-04-06,1,0,2020-05-30,4,0,5047,0,17803,4640,3474,2818,1651
2438,2020-04-06,1,0,2020-05-30,16,0,5065,0,13521,4226,2907,1564,1184
2439,2020-04-06,1,0,2020-05-30,6,0,5083,0,21802,5494,5406,3115,1391
2440,2020-04-06,1,0,2020-05-30,3,0,2195,0,3275,778,1442,124,145
2441,2020-04-06,1,0,2020-05-30,230,0,12047,0,14238,3247,2066,1799,1342
2442,2020-04-06,2,0,2020-05-30,23,0,6033,8,64095,19092,16885,5029,1161
2443,2020-04-06,1,0,2020-05-30,61,0,22123,0,11274,2783,2265,1559,415
2444,2020-04-06,1,0,2020-05-30,12,1,28041,0,13801,2497,1461,2347,560
2445,2020-04-06,1,0,2020-05-30,11,0,26141,0,12854,5142,2789,1613,805
2446,2020-04-06,1,0,2020-05-30,4,0,27127,0,15430,4318,5827,1669,1597
2447,2020-04-06,1,0,2020-05-30,39,0,27101,0,8394,2671,2895,1298,581
2448,2020-04-06,1,0,2020-05-30,13,0,19069,0,10326,2904,3534,1413,1105
2449,2020-04-06,1,0,2020-05-30,10,0,19037,0,12140,3281,3907,2168,1143
2450,2020-04-06,1,0,2020-05-30,11,0,19189,0,10545,3095,3456,1664,2118
2451,2020-04-06,1,0,2020-05-30,32,0,19125,3,33127,7804,12619,4004,5102
2452,2020-04-06,1,0,2020-05-30,46,0,18131,0,12761,3245,3611,2145,1511
2453,2020-04-06,1,0,2020-05-30,5,0,20129,0,2931,666,1091,315,408
2454,2020-04-07,1,0,2020-05-30,6,0,39105,0,23234,5978,3544,5084,539
2455,2020-04-07,1,0,2020-05-30,24,0,40007,0,5445,1333,1633,912,528
2456,2020-04-07,1,0,2020-05-30,163,2,37153,0,45447,10922,12040,4675,2313
2457,2020-04-07,1,0,2020-05-30,1,0,38011,0,3226,933,1444,225,268
2458,2020-04-07,2,0,2020-05-30,6,0,42047,0,30781,8608,12615,2078,1708
2459,2020-04-07,1,0,2020-05-30,9,0,42065,5,44258,11961,12159,7166,5204
2460,2020-04-07,1,0,2020-05-30,8,0,40095,0,16226,4545,3870,2106,1147
2461,2020-04-07,1,0,2020-05-30,2,0,40043,0,4904,1226,1385,646,491
2462,2020-04-07,1,0,2020-05-30,3,0,29059,0,16441,4324,2071,3755,583
2463,2020-04-07,1,0,2020-05-30,3,0,29089,0,10144,2395,2073,2372,611
2464,2020-04-07,1,0,2020-05-30,2,0,29167,8,31347,7355,8257,4414,2056
2465,2020-04-07,1,0,2020-05-30,4,0,29199,0,4883,1143,1445,706,279
2466,2020-04-07,1,0,2020-05-30,2,0,29149,0,10779,3347,2462,1490,604
2467,2020-04-07,2,0,2020-05-30,13,0,51111,0,12369,3504,1774,2640,862
2468,2020-04-07,1,0,2020-05-30,13,0,51157,0,7359,2467,1459,1999,900
2469,2020-04-07,1,0,2020-05-30,7,0,50013,0,6950,1982,1136,2505,361
2470,2020-04-07,2,0,2020-05-30,5,0,51045,0,5131,1476,428,1634,130
2471,2020-04-07,1,0,2020-05-30,77,0,51053,0,28033,6361,3561,8966,3753
2472,2020-04-07,1,0,2020-05-30,18,0,51027,12,22611,6055,5036,1946,2517
2473,2020-04-07,1,0,2020-05-30,27,0,55065,0,16755,4075,4375,4204,1376
2474,2020-04-07,1,0,2020-05-30,5,0,54009,0,23067,6816,4637,5549,3494
2475,2020-04-07,2,0,2020-05-30,8,1,54067,0,25496,7413,7256,2350,1911
2476,2020-04-07,1,0,2020-05-30,3,0,54095,0,8949,2551,1548,1694,874
2477,2020-04-07,1,0,2020-05-30,3,0,54109,0,22130,6172,3963,2344,1255
2478,2020-04-07,1,0,2020-05-30,46,4,54019,3,44602,12150,8642,6897,3028
2479,2020-04-07,2,0,2020-05-30,6,0,54047,7,19707,5272,3444,1106,1633
2480,2020-04-07,1,0,2020-05-30,1,0,48335,0,8774,1647,1986,909,580
2481,2020-04-07,1,0,2020-05-30,1,0,48275,0,3753,948,1059,432,486
2482,2020-04-07,1,0,2020-05-30,4,1,48107,0,5895,1379,1391,1044,330
2483,2020-04-07,1,0,2020-05-30,25,0,48111,0,7207,1139,2638,711,1269
2484,2020-04-07,1,0,2020-05-30,9,1,48059,0,13660,3649,2092,2895,514
2485,2020-04-07,1,0,2020-05-30,8,1,48193,0,8220,2691,2220,1031,746
2486,2020-04-07,1,0,2020-05-30,19,2,48195,0,5532,1099,2054,527,337
2487,2020-04-07,1,0,2020-05-30,194,23,13141,0,8667,2435,698,1422,482
2488,2020-04-07,1,0,2020-05-30,20,0,12123,6,22350,5833,6127,860,1267
2489,2020-04-07,2,0,2020-05-30,4,0,17101,0,16457,3784,2582,1504,1925
2490,2020-04-07,1,0,2020-05-30,3,0,17159,8,15953,4167,5386,1812,1599
2491,2020-04-07,2,0,2020-05-30,16,1,17173,0,21906,6197,5027,4766,1539
2492,2020-04-07,2,0,2020-05-30,5,0,16077,0,7667,1593,2191,970,1546
2493,2020-04-07,1,0,2020-05-30,126,15,17029,9,52540,11175,20711,3770,5786
2495,2020-04-07,1,0,2020-05-30,13,0,12041,0,17191,4554,2381,3762,1442
2496,2020-04-07,1,0,2020-05-30,32,0,26105,6,28800,8675,9754,2149,1953
2497,2020-04-07,1,0,2020-05-30,18,0,27151,0,9448,2663,3626,1186,942
2498,2020-04-07,1,0,2020-05-30,3,0,27135,0,15537,3493,7861,421,1088
2499,2020-04-07,1,0,2020-05-30,13,0,19073,4,9046,2584,3135,1202,805
2500,2020-04-07,1,0,2020-05-30,743,0,19021,5,20369,4287,9291,1089,2308
2501,2020-04-07,1,0,2020-05-30,15,0,19055,0,17326,4418,5601,3660,1822
2502,2020-04-07,1,0,2020-05-30,1,0,20007,0,4905,1307,1897,423,357
2503,2020-04-07,1,0,2020-05-30,1,0,21087,0,11044,3113,1737,2671,401
2504,2020-04-07,1,0,2020-05-30,26,0,21099,0,18531,4124,3556,3206,1822
2505,2020-04-07,1,0,2020-05-30,5,0,22023,0,6806,1649,1544,1510,2922
2506,2020-04-07,2,0,2020-05-30,17,0,21219,0,12377,2555,2024,2588,685
2507,2020-04-07,1,0,2020-05-30,7,0,20163,0,5148,1392,2185,420,357
2508,2020-04-07,1,0,2020-05-30,13,0,20171,0,4981,1338,2036,422,226
2509,2020-04-07,1,0,2020-05-30,883,2,20175,8,22948,3309,9547,1377,2406
2510,2020-04-08,2,0,2020-05-30,14,0,39079,4,32624,7195,8777,3941,2493
2511,2020-04-08,1,0,2020-05-30,15,0,39069,5,27463,6575,7003,6143,3726
2512,2020-04-08,1,0,2020-05-30,23,0,38093,6,21058,5310,10329,592,1227
2513,2020-04-08,2,0,2020-05-30,3,0,30083,0,11405,2372,5070,658,1107
2514,2020-04-08,1,0,2020-05-30,11,1,29221,0,24968,5493,4000,4808,1778
2515,2020-04-08,3,0,2020-05-30,3,0,50009,0,6203,2017,883,1446,504
2516,2020-04-08,1,0,2020-05-30,9,0,54005,0,23236,5945,4267,3043,4085
2517,2020-04-08,1,0,2020-05-30,2,0,54007,0,14345,4105,3587,1616,947
2518,2020-04-08,2,0,2020-05-30,28,1,54027,0,23412,6811,3742,4999,920
2519,2020-04-08,1,0,2020-05-30,5,0,47039,0,11681,3532,2455,2004,838
2520,2020-04-08,1,0,2020-05-30,25,0,46102,0,14291,1355,2908,244,994
2521,2020-04-08,1,0,2020-05-30,401,0,48253,0,19969,3893,2645,2223,1570
2522,2020-04-08,1,0,2020-05-30,1,0,48119,0,5172,1497,587,1211,268
2523,2020-04-08,1,0,2020-05-30,9,0,48025,8,32729,5168,7988,2315,1971
2524,2020-04-08,1,0,2020-05-30,1,0,48125,0,2224,661,580,145,267
2525,2020-04-08,1,0,2020-05-30,11,0,48153,0,5953,1439,1939,615,411
2526,2020-04-08,1,0,2020-05-30,37,0,48163,0,19110,3334,5121,1398,3809
2527,2020-04-08,1,0,2020-05-30,17,0,17067,0,18264,5387,3990,4464,809
2528,2020-04-08,1,0,2020-05-30,3,0,17175,0,5551,1581,1072,1415,566
2529,2020-04-08,1,0,2020-05-30,22,0,5087,0,15907,3897,3460,3248,559
2530,2020-04-08,1,0,2020-05-30,8,0,12067,0,8684,1667,1526,1123,414
2531,2020-04-08,1,0,2020-05-30,4,0,26153,0,8114,2847,2339,423,343
2532,2020-04-08,1,0,2020-05-30,89,0,27115,0,29057,7541,7732,4683,2446
2533,2020-04-08,1,0,2020-05-30,3,0,19195,0,7502,1990,1490,2231,985
2534,2020-04-08,3,0,2020-05-30,61,13,21109,0,13369,3018,2148,1854,352
2535,2020-04-08,1,0,2020-05-30,13,0,21235,10,36027,8053,7899,4244,4460
2536,2020-04-08,1,0,2020-05-30,12,0,21007,0,8152,2211,1519,1910,1213
