,cases_60days,icu_beds,commuting_in,commuting_out,density,percent_democrat,percent_in_poverty,pop_over65,median_age,percent_with_bachelors,median_income,pop_2019
1894,28,7,3378,3762,55.187923342,0.198396465679,17.7,5979,43.0,14.9,42532,30069
1895,16,10,3069,3518,34.811964900999996,0.496994621955,25.0,4037,28.0,24.8,42605,30680
1896,57,10,3555,12335,94.6913653,0.189214536928,19.4,17400,43.9,18.2,43337,82737
1897,18,0,303,890,8.3097457203,0.21095890411,19.2,1340,35.7,12.8,43084,7397
1898,14,0,823,6921,50.69716326100001,0.197379912664,17.5,6114,44.7,10.9,47028,28859
1899,54,8,3319,4545,48.5816704,0.206799442573,15.0,8908,43.6,14.0,46017,51353
1900,13,0,2241,2015,37.71211127,0.152662993572,15.2,2221,43.0,23.6,48222,10725
1901,155,50,15144,14740,185.14231879,0.281115112858,12.9,14971,30.3,15.6,60431,166223
1902,40,0,834,859,14.137416564,0.234418865806,22.9,1848,33.0,12.5,43726,12728
1903,159,22,4529,2116,77.109021141,0.465795373763,19.2,7429,38.8,23.3,46049,45381
1904,24,0,1127,1954,17.123165499000002,0.291848450057,20.1,3463,47.2,9.9,38680,13811
1905,13,6,948,1925,44.445931938,0.272291722119,24.6,1845,37.8,14.1,35841,10803
1906,69,0,989,3367,31.341228373000003,0.399489470325,24.5,2979,43.0,15.2,36354,15457
1907,91,4,1209,1334,39.29810477,0.151371571072,22.8,1700,37.0,10.1,38775,11164
1908,32,0,1573,8316,55.636527316000006,0.283368091762,11.9,4432,40.7,18.4,58203,33739
1909,96,18,4096,4242,69.374739081,0.452513203424,16.4,10379,42.1,18.5,44553,49699
1910,19,0,370,4126,38.792438458,0.281488401059,9.0,2328,42.9,23.1,74872,12196
1911,46,0,1977,6106,73.335620447,0.204813926636,13.8,4553,40.9,16.8,52699,26225
1912,39,0,2953,3150,40.37463679,0.27203990958,14.4,5689,43.1,15.6,53138,28414
1913,12,0,1707,3377,43.187795668999996,0.276869471991,13.8,2919,41.3,21.8,54800,16426
1914,9,0,1186,2074,1.5418208549,0.15076530612199998,14.7,2009,38.4,11.2,48192,11823
1915,19,6,1186,1225,21.24256434,0.299987542046,19.6,3980,41.7,13.2,41127,19657
1916,3,0,2082,619,17.68383354,0.314415437003,17.9,3342,41.4,15.5,43887,17486
1917,14,0,568,2903,18.955371284,0.24566816995,14.7,1957,43.5,11.9,45342,10455
1918,5,0,851,1590,13.356142655,0.35756263532300003,21.3,1680,44.8,15.4,37626,8252
1919,14,8,2562,2123,29.596390321999998,0.339490263459,20.6,3873,39.9,15.1,38682,21532
1920,71,0,2272,3580,29.676718491,0.82727480567,30.2,3542,38.0,20.7,32495,18068
1921,37,4,856,1668,12.902166001,0.308515661892,16.3,5353,44.4,28.6,50180,26183
1922,2,0,36,52,0.8780939967,0.363496932515,9.3,250,58.6,39.9,60210,769
1923,4,6,2853,2755,24.530013798000002,0.36554192229,12.5,13351,48.4,20.0,56500,54478
1924,21,0,1237,3616,35.337490386,0.315234117388,13.4,6636,50.7,20.5,48589,25276
1925,22,4,5663,8039,12.864516179,0.350123228589,16.1,10231,46.3,16.5,43755,50484
1926,41,0,1142,2699,27.558702689,0.17404190086899998,23.1,4744,40.9,13.1,36423,23884
1927,69,0,1527,1101,18.440123367,0.8540961408259999,36.3,1398,33.7,19.1,29631,8988
1928,32,0,4031,11326,93.165624485,0.270946107784,7.6,5865,39.8,17.7,73468,40596
1929,39,8,4168,2643,59.899141062,0.28798039125,8.8,8186,44.1,25.4,60979,38141
1930,69,0,1567,1266,17.494488844,0.294540986484,10.4,2556,42.6,21.2,51788,11196
1931,115,0,346,2964,15.831861263,0.301279707495,17.9,2249,47.0,14.5,42588,9947
1932,63,5,3223,5817,29.792220779,0.289276421757,10.3,13247,46.7,25.1,53778,58746
1933,1466,8,1511,1307,28.008502744,0.308909670126,13.2,3756,30.5,17.1,56206,36467
1934,26,30,4827,3845,70.915811337,0.243622037073,15.7,6384,38.0,16.4,48606,36594
1935,172,5,1924,7887,58.845938331000006,0.212816973044,14.0,6118,42.9,14.8,46835,31922
1936,49,0,825,1367,21.696681573000003,0.438263229308,23.1,1569,38.7,13.9,36865,8442
1937,81,2,4216,5672,112.03546637,0.257467309016,11.0,6485,43.2,20.6,58295,34594
1938,11,8,3566,1985,96.741848124,0.225909211574,19.2,4426,37.9,19.2,45429,25769
1939,28,0,489,555,7.542010011699999,0.116028062601,10.7,765,34.7,12.2,58817,5485
1940,1,0,253,621,5.2471696792,0.160828025478,13.4,869,44.4,23.9,47835,4156
1941,20,7,3850,2026,49.455110534,0.219994837822,19.5,6318,40.5,18.2,42479,31829
1942,39,50,13950,5511,292.23002666,0.29452624370200003,18.3,8902,41.9,20.2,48020,46718
1943,8,0,462,2317,27.493606166,0.148309087474,25.2,2390,42.9,11.0,35751,13275
1944,32,4,6491,4093,104.03441376,0.16317102467,9.4,5699,31.3,8.9,60828,43960
1945,28,0,2696,11249,88.633628207,0.223104655416,11.8,7612,41.8,14.2,55334,43432
1946,68,12,8563,8553,111.24118125,0.342082541875,18.4,12121,40.9,16.6,49385,76666
1947,35,0,3655,10200,96.368359631,0.211135531136,9.7,7500,42.6,15.8,53904,40882
1948,176,18,3673,7537,118.54362688,0.250335976347,19.1,13755,44.7,17.3,42831,67029
1949,1,0,417,326,2.7117793628,0.11876247505,10.2,441,50.0,18.7,68243,1959
1950,331,26,7313,3825,48.35661488,0.3644441452660001,12.9,8362,29.5,34.5,54311,69451
1951,57,12,9125,6765,142.18097912,0.35275862069,12.6,7750,39.4,25.5,55679,44923
1952,15,0,3070,1664,19.950901733,0.194085027726,14.6,1885,40.1,14.5,48725,10253
1953,5,0,542,1276,8.9562140134,0.162951575711,16.2,1147,42.9,13.2,43386,5666
1954,6,6,3932,1314,24.242545326,0.12724133351,16.3,2974,35.7,17.3,47825,21859
1955,8,0,516,939,7.3475479016,0.118322981366,12.6,1451,45.3,19.1,55371,6298
1956,17,0,2331,8492,66.814815375,0.190113840623,14.1,5799,37.1,16.9,51141,39592
1957,4,0,2145,6162,68.87971374199999,0.17450719555,13.4,9364,53.3,18.4,46026,31952
1958,36,0,1947,871,23.893031935,0.188778772379,9.7,2663,40.2,28.1,61478,13679
1959,8,0,1425,4005,32.216496676,0.183870967742,15.9,4538,41.7,11.2,42774,23920
1960,9,0,982,2074,30.242182817,0.160879260911,17.9,3219,44.3,15.3,37288,14349
1961,2,0,1057,565,7.755320203999997,0.178100263852,20.3,1397,46.1,11.1,36592,6270
1962,17,0,1879,2004,27.298538048,0.244881355932,15.9,3115,39.1,16.1,43591,18302
1963,5,0,1552,3601,22.44552221,0.141000282566,9.2,2280,40.3,18.9,58855,13615
1964,9,0,1479,2660,34.514395664,0.200567214974,16.3,4711,46.1,12.9,45276,20627
1965,2,0,410,2543,16.503529137,0.176522899066,13.9,1837,45.0,14.1,46371,8697
1966,4,0,1035,2052,18.867769507000002,0.200290275762,13.9,3335,43.3,15.7,45440,15117
1967,3,0,1668,971,28.60590525,0.19740948814,15.6,3009,40.3,19.3,48749,15227
1968,30,0,3000,8383,144.22752207,0.208206096274,13.0,7089,43.4,14.7,49138,37497
1969,50,0,906,2429,4.6218283705,0.2832,25.2,3001,43.6,15.6,39123,15461
1970,26,0,2254,5723,62.600480979,0.302816901408,7.3,2532,41.4,20.4,68724,17148
1971,99,0,5517,9860,132.22665565,0.341212701319,20.0,11897,47.2,12.8,36471,50557
1972,15,4,2919,3554,66.697624633,0.207485380117,20.4,6503,44.9,14.3,40972,30104
1974,45,21,6497,12126,77.38222196,0.138356108836,9.9,9502,38.4,17.5,66387,69984
1975,3,0,1261,3632,34.175105158,0.359400998336,10.8,3595,49.8,14.2,46964,15574
1976,16,0,1878,2877,20.895524299,0.4152358183,12.0,3712,41.6,14.4,52919,20643
1977,38,4,1348,1972,57.40694055,0.461317392804,8.4,7690,52.4,32.1,61221,27668
1978,9,0,498,2037,28.306549378000003,0.233091325946,22.1,2924,45.1,12.4,36658,13688
1979,129,0,2291,1687,27.599304136999997,0.251849112426,19.4,6031,43.5,16.3,40064,28695
1980,4,0,261,499,5.88816908,0.387262455059,12.0,979,39.7,24.0,56862,4935
1981,31,0,2940,6022,91.553849178,0.249780740221,14.1,5034,39.0,14.3,51868,34375
1982,29,6,1506,5508,71.527887217,0.180163494699,17.7,7567,39.4,12.5,43651,44142
1983,12,6,2611,4063,48.228005745,0.26214028777,14.5,5670,43.4,15.1,48024,29464
1984,12,0,589,1812,37.14861942,0.150458213651,20.6,3729,45.0,13.6,36687,18523
1985,44,0,2282,3254,38.05032877,0.463656503851,22.4,3699,40.9,11.5,38131,20866
1986,10,0,2422,2079,16.217581225,0.122721749696,15.6,4087,45.0,16.4,47065,17404
1987,24,5,1922,5735,38.22157088,0.196420269642,12.6,7220,42.1,17.1,48670,36649
1988,602,3,1850,948,23.274474875,0.208285822881,12.2,2264,30.2,14.3,53785,20940
1989,63,0,817,1866,22.711881160999997,0.122731941116,21.3,3134,42.9,11.2,38879,16673
1990,23,8,3610,3962,95.399882595,0.260597124954,22.5,6929,40.2,14.0,42475,41277
1991,147,0,1825,4151,73.599328187,0.153779595689,17.4,6989,46.9,20.0,47757,31369
1992,179,0,1305,2061,34.10329848,0.48488008342,29.1,2557,43.7,11.3,37278,13390
1993,28,0,1543,4276,92.631502469,0.154697018275,13.6,2939,42.2,13.9,48779,16116
1994,48,0,1519,3580,75.606139957,0.290162305399,24.5,2665,37.4,15.5,38827,17270
1995,39,0,238,533,14.503289288,0.548387096774,29.8,681,45.1,7.9,30239,2834
1996,16,0,705,2790,33.332243495,0.389954182929,21.5,3453,49.7,15.6,42513,14378
1997,82,0,763,2299,31.823101062,0.30852797392700004,30.0,1722,41.0,10.4,34849,9643
1998,36,0,1598,1904,29.174765401,0.54932218056,22.3,2746,39.3,11.0,38274,15362
1999,19,0,945,3426,40.966333101,0.100164589701,23.9,3849,42.5,10.3,38040,19617
2000,45,0,794,2344,59.632498231999996,0.221726793677,18.7,2148,36.8,17.2,46019,12873
2001,46,0,822,3421,42.783499825999996,0.158616486363,21.8,3269,39.7,11.8,39412,19397
2002,88,0,2520,5732,82.885148043,0.098473941837,13.0,3086,41.1,12.8,55384,19234
2003,156,3,2233,1757,36.173410386,0.204769384549,21.9,3052,39.0,9.7,42781,18386
2004,11,0,1556,1427,42.076580411,0.231456447631,11.8,3512,42.0,16.6,52313,18667
2005,11,0,973,2977,30.797315124,0.239544698811,11.1,3019,43.0,17.6,54092,15441
2006,7,0,3189,2776,61.820001106999996,0.227078511661,20.3,4783,42.0,17.8,40761,23491
2007,267,0,4615,3424,55.23776921899999,0.243799885975,13.8,5848,42.0,12.8,53607,31782
2008,50,9,4102,4871,64.982627613,0.254879518072,19.5,7261,42.1,15.0,46096,37205
2009,46,0,2281,3278,27.792751446999997,0.16986899563299998,12.4,3222,35.2,13.4,53447,21039
2010,38,0,409,2158,15.828711442000001,0.6170212765959999,24.8,1439,49.2,12.0,37265,6195
2011,16,0,666,1465,31.49628518,0.210057621792,18.1,864,37.8,12.9,45378,5257
2012,165,0,3357,3857,40.858854222,0.198462548045,12.5,2935,32.7,14.9,54020,24412
2013,31,0,1095,1668,8.9464372041,0.212935790586,12.9,3415,31.9,16.4,49344,27511
2014,6,4,1752,2990,26.389392882,0.305679452869,14.1,9803,47.8,23.1,51373,45739
2015,18,0,614,1197,18.476713947,0.5630360205830001,25.7,1119,45.2,13.4,38352,5254
2016,4,0,2129,240,5.1559562704,0.33672525439400003,10.5,1155,34.2,11.9,65818,9498
2017,664,6,2483,2496,39.375552191,0.5438478143550001,35.6,3984,38.9,10.6,33257,24994
2018,3,0,298,1459,9.4444614151,0.18734923613,17.4,1929,49.1,16.2,36078,7753
2019,157,0,564,3054,22.75047109,0.595755305868,25.6,2717,39.2,14.1,34724,14651
2020,13,12,991,2995,25.971679091,0.165690580771,23.5,3392,43.8,12.9,39254,16302
2021,71,0,1302,4704,35.976529818,0.214220393233,21.8,3661,39.9,11.5,46064,22394
2022,216,0,940,1559,13.749325385,0.7415115005480001,34.7,2198,35.8,21.8,27859,12427
2023,13,0,474,264,6.1997777260000015,0.186963979417,10.8,793,39.0,25.5,52367,4265
2024,2,0,516,222,1.5291051379,0.553043478261,17.3,293,44.3,30.0,55384,1129
2025,8,0,288,589,10.391173342,0.341426611797,11.2,3168,50.6,38.9,53337,14029
2026,17,9,1465,2018,30.555858501,0.34824281150200004,12.4,8209,47.0,21.5,49292,35784
2027,12,0,1584,4442,49.033075604,0.327733569113,10.6,6041,50.7,28.2,56456,23324
2028,5,5,895,1270,35.362183822,0.385201305767,19.0,6033,32.7,33.2,42282,35684
2029,16,24,4188,3756,92.372228,0.181584466545,18.2,6605,39.7,16.4,40010,36953
2030,112,8,5953,7972,121.78295348,0.316810435514,13.6,10317,39.7,15.7,52689,60964
2031,54,9,1917,3124,16.919592696,0.381183932347,11.8,9926,46.1,22.7,53143,45130
2032,69,0,719,1831,25.053207395999998,0.364916515792,10.7,2115,40.9,15.3,51962,10897
2033,44,0,2326,5178,38.189705925,0.261682242991,7.5,4364,42.5,18.8,66557,23222
2034,50,0,916,2527,18.09792974,0.304209409268,11.4,2333,45.6,19.8,60306,10689
2035,504,0,1323,1514,23.551164344,0.289274264063,12.3,2893,37.8,12.8,54828,16820
2036,12,0,368,1041,12.407403201,0.319325244155,11.0,1374,49.0,14.6,51210,5496
2037,9,0,899,1525,14.529470133,0.239081111741,13.1,1530,44.3,14.1,47905,7044
2038,36,0,1344,4067,35.928316003,0.377484766757,11.4,4027,43.4,18.4,55405,20681
2039,12,0,1182,4004,30.562376885,0.376029008232,11.1,3926,44.7,18.8,54663,19439
2040,38,4,4059,5321,102.91018444,0.220170284207,12.1,6683,44.8,18.8,52388,31100
2041,20,6,2660,1862,56.183317457,0.330414405525,17.1,3106,39.7,13.2,45661,19273
2042,20,4,1458,1754,37.277258299,0.304395432504,15.5,2728,36.1,21.9,49332,16073
2043,29,18,4461,2553,75.285807566,0.286899933981,11.0,9138,38.5,26.2,53961,54224
2044,25,0,9856,693,18.092542376,0.137441136563,6.5,3135,31.5,24.8,79354,37589
2045,18,0,2068,8956,88.57805989299999,0.278009148631,16.4,5716,39.9,12.3,51534,36134
2046,70,6,2339,3613,49.164708645,0.490550118124,20.3,5030,46.1,16.8,43569,22440
2047,92,9,7773,14701,160.89779213,0.339754435153,17.9,17708,44.5,15.0,41869,91010
2048,17,0,3801,719,5.4432148968,0.151501959077,9.2,1132,30.7,26.1,76224,15024
2049,2,0,195,248,1.3705126727,0.137398971345,14.5,691,51.9,17.4,41295,2274
2050,494,8,3748,6578,90.66715163799999,0.21385034366500005,18.9,14007,44.5,15.5,44080,68412
2051,39,4,3060,7452,47.306013177,0.153718515997,10.5,10617,46.2,14.2,50257,47888
2052,2,0,184,204,2.2912384394,0.262628680871,14.5,1926,52.6,24.7,48137,7208
2053,32,8,5226,1833,3.0918178105000003,0.222412060302,21.0,4901,35.9,13.8,42624,30571
2054,1,0,514,547,2.4789219461000003,0.13768718802000002,15.0,1169,48.0,14.1,43371,4633
2055,1,0,141,86,1.6342849988,0.216016859852,19.0,568,49.1,16.6,42742,2337
2056,12,0,1577,3631,35.848721732,0.300271899752,9.8,3298,43.4,17.7,59043,17894
2057,10,0,268,250,3.8157442794,0.138753056235,12.5,896,45.6,18.2,46986,3632
2058,32,0,1770,3442,45.682011867,0.119133574007,15.2,3893,42.3,10.0,41455,19383
2059,9,0,557,793,11.559592485,0.155893536122,15.5,1873,43.0,16.2,40639,8352
2060,58,0,4763,6751,105.08188284,0.406615856054,12.6,6322,42.2,20.9,54184,34016
2061,5,0,759,2152,52.241235419,0.229736618522,14.6,3172,52.0,22.8,42878,11231
2062,64,0,2455,4084,45.997713289,0.556571098711,20.5,4343,40.5,9.6,38023,24446
2063,10,0,699,2503,22.290055024,0.4013831258640001,12.2,1572,45.7,19.8,51124,7025
2065,10,0,1468,2086,23.022091656,0.5203722334,12.9,1364,49.6,17.6,54663,6422
2066,219,0,749,4475,77.098095864,0.235768545437,13.9,4877,45.1,13.9,49073,23902
2067,25,0,2479,5104,83.094170867,0.374738654532,6.5,2889,46.6,32.2,84021,14619
2068,91,0,2986,6869,62.751656738,0.188194597777,15.7,6876,47.4,13.1,41517,29791
2069,18,0,10422,16188,109.07035122,0.2423763685800001,11.3,10556,42.8,22.5,51525,54885
2070,456,0,1386,3546,29.584770513000002,0.429434376716,20.2,3107,42.7,11.3,45889,17148
2071,25,0,1491,3724,28.664847281999997,0.585088293002,22.5,3367,43.2,14.3,41803,16231
2072,37,0,1849,10595,38.025778939,0.295422605902,9.2,7326,46.5,16.0,59983,37930
2073,6,0,1264,3769,19.282602889,0.365698598468,8.8,2788,46.0,17.9,59087,13031
2074,2,0,2571,1434,14.892202742,0.521826898814,15.8,2864,41.8,21.1,44627,15562
2076,39,0,2000,2077,23.657252065999998,0.20740617735,12.9,2945,45.4,14.5,43573,13776
2077,13,0,1990,2372,35.010003501999996,0.275528785544,13.6,3486,41.6,13.3,48056,18582
2078,22,0,1453,2072,35.757981075,0.627280064568,26.7,2962,41.9,18.7,36230,14066
2079,94,4,1447,4611,54.197856078,0.327092630891,20.0,4277,39.7,14.1,41002,24633
2080,27,8,1908,2553,33.27497148,0.310410819087,25.1,3488,36.8,12.4,37574,22646
2081,31,0,2700,2016,62.56081663,0.17811347268599995,20.6,2211,39.5,8.3,45906,15237
2082,61,0,701,4527,34.753603574,0.275037593985,13.8,2670,42.1,16.9,51105,15259
2083,20,2,2172,2918,26.690862654,0.224200985848,9.7,2495,43.0,20.2,55357,12961
2084,211,4,5624,12285,66.753786025,0.337213211194,8.4,9132,42.4,20.0,61794,50643
2085,141,0,4995,16914,156.27806989,0.17598897197000002,15.5,12448,41.4,15.9,43767,69761
2086,51,0,1231,2356,21.626845678000002,0.403579575364,25.9,2472,41.5,14.2,39048,13966
2087,20,0,1451,1190,46.298679791000005,0.18153226821,14.2,4428,48.8,24.8,44213,17137
2088,52,0,745,878,14.432745407999999,0.5942523136869999,37.9,912,36.4,11.2,33053,6621
2089,12,0,259,775,12.452439924,0.422800718133,22.7,547,45.0,11.7,38187,2607
2090,1,0,99,190,1.029570572,0.183639398998,9.7,208,46.3,19.5,53866,1106
2091,69,0,1435,1603,19.932576164,0.442703461179,23.3,1654,41.8,10.6,41036,8954
2092,111,0,650,1100,22.855356521999997,0.286579212916,30.8,1449,39.5,11.4,35961,8635
2093,3,0,254,499,3.1508540036,0.190105359597,13.2,1128,54.2,19.1,45311,4294
2094,1,0,695,960,11.521057496,0.16804772953299998,20.2,2077,41.0,9.1,35826,10281
2095,43,0,5823,9891,69.13026714,0.266812363409,21.9,7000,38.9,16.6,42162,43257
2096,79,0,511,784,2.1536556841,0.496859992612,24.6,1381,49.1,22.9,36869,6824
2097,29,0,263,1215,21.561657813000004,0.503937007874,12.6,886,37.8,34.0,51802,8127
2098,56,0,751,2195,24.861791115,0.203725070051,21.3,2660,40.2,9.9,38323,14105
2099,4,0,1233,1034,7.3664475247,0.365118912797,12.5,4988,52.2,23.5,55079,18807
2100,117,10,3709,6159,85.931712323,0.287446937538,14.5,7709,41.3,14.2,50477,43517
2101,34,5,1681,2328,40.979861815999996,0.300120691967,15.9,3578,49.6,11.8,42540,14883
2102,51,0,574,2457,24.808505345,0.56220657277,19.6,1910,38.9,13.9,38699,10132
2103,73,6,3825,5803,41.647316916,0.468464477546,10.1,5938,40.7,22.5,60412,35871
2104,15,0,3747,1935,40.922298487,0.275415355339,8.4,5151,42.1,20.4,60626,25008
2105,5,0,349,770,14.568469737000001,0.257016248154,17.1,2222,52.1,10.7,38927,8241
2106,3,0,272,384,5.6789691015,0.352317141262,13.1,833,48.4,17.0,49773,3259
2107,49,0,2971,1152,35.657360888,0.315359881276,12.1,3867,35.5,25.4,57690,25474
2108,15,0,2055,1490,28.235064712,0.262936080543,9.7,3290,42.7,22.6,56338,16016
2109,46,6,2899,3641,89.585351019,0.321298566228,15.5,5426,40.5,17.9,51031,32308
2110,1589,5,3678,5123,91.443726156,0.265864874425,13.5,6530,40.8,13.9,48598,37689
2111,45,4,1338,1544,28.795076765999998,0.180709754163,14.5,4873,40.0,18.4,49991,25779
2112,24,2,1727,1360,70.648526683,0.13376575694499998,21.6,3400,43.1,12.9,34648,17923
2113,1,0,717,2219,69.051991481,0.256865912763,22.0,1863,39.2,14.7,37776,12359
2114,2,6,1026,2454,36.85553218,0.173099221468,25.5,2666,41.1,10.0,36667,15317
2115,22,0,1067,4496,56.32653948300001,0.255950714086,14.3,2594,41.3,12.2,53405,16126
2116,87,5,1819,2448,27.632032472,0.368925470741,27.2,3289,37.8,12.8,35840,19259
2117,8,0,2930,1855,46.474390558,0.289841565704,12.0,1448,39.4,11.0,56769,8722
2118,13,0,1097,2794,52.74092318,0.136853125935,22.8,2912,42.5,10.6,37732,16695
2119,22,5,2184,1555,30.396972182,0.282106326556,16.0,3691,40.6,17.8,44571,19618
2120,4,0,137,544,5.0870192967,0.127913279133,17.2,871,48.8,16.8,41129,3250
2121,165,8,2400,5639,67.540731704,0.199493426607,16.9,6673,40.3,16.3,46785,37266
2122,56,0,593,3360,40.114242823000005,0.186867722848,17.4,2386,43.8,10.8,43151,12150
2123,45,10,4718,4598,90.75151182799999,0.231418827478,19.2,7438,40.3,16.0,42439,44249
2124,107,3,1805,10692,86.986162943,0.229272210552,11.9,5627,41.7,13.5,60452,35328
2125,5,0,217,360,1.9165435738,0.114451988361,9.3,340,34.6,22.3,63261,2115
2126,66,0,373,1045,8.9350255753,0.170358649789,26.0,1049,41.2,13.5,37445,5712
2127,6,0,260,1900,5.2375714543,0.307952051325,11.7,2557,50.3,32.0,53661,10725
2128,31,0,847,1056,15.505024462,0.17853560682,8.9,1938,43.6,23.2,59219,8846
2129,5,0,464,2262,21.154235866,0.194244604317,14.4,1757,42.6,18.3,47591,9020
2130,32,14,4981,1553,61.148432096,0.17618384401099998,20.5,7756,40.1,13.8,38067,42478
2131,6,0,2219,2445,29.777552496,0.179520697168,16.0,2073,40.2,15.3,48920,12547
2132,2,0,1955,2249,28.334995611,0.204056958624,11.8,3216,45.8,18.9,52282,14706
2133,2,0,40,86,0.5093739202,0.2104743083,23.3,1364,59.1,22.2,34777,3527
2134,15,6,710,443,6.8156016916,0.492836222592,20.7,7197,45.8,27.3,38341,26998
2135,211,10,2169,2444,10.206331194,0.307241800774,20.3,10952,35.6,19.0,42701,67490
2136,154,0,2354,1557,22.762978693,0.570691024623,22.9,1936,39.8,12.6,43031,11159
2137,29,0,3434,6456,70.576539615,0.140727233723,15.3,11770,48.2,16.4,48384,45539
2138,109,12,10921,16550,78.13057894,0.221161452224,9.0,14821,44.8,23.5,60556,75558
2139,3,0,1294,243,12.739971429,0.784206411259,26.5,575,31.7,17.2,40682,4556
2140,26,0,2556,2330,28.267875038000003,0.4462099505080001,12.9,3532,46.0,17.8,49200,16131
2141,9,0,624,3296,48.205754071,0.20136122178,20.0,3178,41.7,16.6,39776,16441
2142,7,0,413,1050,32.193754529,0.242206235012,21.0,1842,48.8,14.6,34238,7615
2143,8,0,1413,5988,83.111614359,0.144520976832,18.4,4498,44.6,10.6,41829,23320
2144,56,0,1970,2933,54.31098689,0.421295229316,24.9,3997,38.2,8.8,38849,25633
2145,58,0,977,5608,41.108051519,0.234862148931,16.3,4044,40.8,11.0,44684,25178
2146,34,0,1363,1121,21.289388396,0.76076020123,37.3,1691,40.2,9.4,29124,8688
2147,9,0,3032,1348,11.740946169,0.173189594563,18.7,2423,42.2,13.2,48814,12207
2148,18,12,3194,2885,47.673994342,0.202035513209,13.9,13819,47.7,25.6,53704,52600
2149,38,0,662,892,15.522268573,0.254560763402,22.2,2134,49.4,13.3,38826,8237
2150,5,0,845,3028,14.560708064000002,0.243890274314,22.3,2758,44.3,8.9,43367,13595
2151,98,8,1660,1766,23.635651549000002,0.094972826087,16.7,3568,36.6,13.3,49121,21886
2152,121,0,2579,1887,19.534326919,0.248572335025,16.9,3332,36.5,12.3,49829,20837
2153,72,10,3892,3618,54.332129287,0.198851187304,19.8,8199,39.1,11.7,45969,57735
2154,15,0,782,3249,56.520385722,0.185459678842,16.0,2871,43.3,14.6,49707,15026
2155,82,0,1318,2618,66.858100108,0.277410832232,18.8,2301,38.7,18.6,43714,13094
2156,3,0,372,2961,9.617380432100001,0.106964677709,10.9,2311,46.2,18.6,58356,10471
2157,22,4,2450,2916,22.3818677,0.233136792453,13.7,4463,42.5,18.6,48258,21493
2158,12,0,437,1818,14.540076693,0.151305683564,16.4,3261,44.8,19.8,52251,13635
2159,21,0,602,2569,53.033498688,0.281370150297,20.3,1319,35.4,16.4,41564,10423
2160,76,8,1936,2732,54.823647905,0.289979460094,21.5,7793,41.1,11.4,42258,42168
2161,69,0,1148,2384,26.550226543,0.414677172763,22.8,3642,42.9,13.8,38249,18493
2162,39,12,4471,5531,84.333088722,0.331420517467,19.3,14376,40.3,15.1,44638,75758
2163,7,0,1340,2988,58.050474498,0.23443389115,17.2,3040,43.8,13.2,43783,13772
2164,7,0,1924,4842,37.27969564,0.445993607407,12.7,4934,28.3,45.1,49538,40108
2165,44,5,2211,1789,76.100933259,0.162970346374,13.8,7301,53.9,22.4,45943,24511
2166,90,0,2202,4650,64.17222676899999,0.291061393277,16.1,4942,46.0,22.2,51205,22119
2167,47,0,1394,2067,20.812506505,0.17915623194000002,13.7,2537,37.8,15.2,51302,15179
2168,24,0,1704,1912,45.043997291000004,0.31287537537500004,16.1,6102,44.8,20.4,45023,28380
2169,19,0,745,1210,14.697457630999999,0.577563249001,43.0,1731,41.8,8.9,28080,8857
2170,110,6,10598,8739,87.63486444700001,0.236772842026,16.2,7939,37.5,17.0,45309,49172
2171,39,0,1146,1518,14.193130658,0.469050894085,24.4,2707,44.8,10.7,32613,12067
2172,142,0,2211,1946,19.074297415,0.441558441558,22.8,4626,42.3,12.6,40741,23622
2173,93,0,1792,2586,42.249148339,0.283357529365,27.0,4206,35.1,10.4,39169,26937
2174,1,0,778,1698,24.64407634,0.23560928699,20.3,3195,44.3,17.7,45426,13639
2175,8,0,1134,993,10.567935077000001,0.342477003942,13.4,2877,52.0,21.8,46645,10799
2176,141,0,3646,5589,59.044178964,0.405800199515,15.4,6617,44.5,20.8,48682,31929
2177,11,6,2938,3491,34.645644241,0.5036112935,11.6,12706,48.5,32.3,52148,54987
2178,157,0,1799,3539,24.226590338,0.515706188002,19.0,3172,40.6,14.5,36987,16383
2179,6,0,1487,1894,12.790126272,0.290119931468,11.7,1951,42.3,16.1,56528,9709
2180,68,16,6103,4297,65.16158376199999,0.308760683761,12.6,13698,44.3,24.3,53481,65055
2181,115,18,2132,3828,42.815422596,0.379245401469,9.9,6643,44.2,16.7,52010,30281
2182,4,0,986,1373,22.56502586400001,0.35055970149300003,9.2,2290,43.8,17.7,59558,10586
2183,28,0,919,4551,29.122675180999998,0.312800657046,7.0,2608,40.1,23.9,74794,16338
2184,52,0,2281,3040,53.231877818,0.237251946747,13.0,3593,40.0,10.6,48392,20436
2185,2,6,944,620,12.467373808,0.202049395691,12.0,1752,38.5,28.1,52567,9164
2186,35,11,4434,4452,74.436982464,0.265288437732,18.8,7326,42.5,14.2,44623,38875
2187,60,0,2125,5159,66.69008863399999,0.238887964042,14.7,4805,35.5,16.6,49580,31365
2188,54,7,4805,4410,87.224875515,0.25309953949700004,9.7,6651,41.2,15.0,54581,36692
2189,66,0,3012,12775,101.53575237,0.209404021279,12.1,9098,46.0,13.3,50826,45591
2190,62,5,1768,2294,69.54893577600001,0.279245500692,16.3,9653,49.8,24.2,46426,35858
2191,12,0,1606,1644,67.63373542800001,0.199421238047,16.1,3609,47.1,18.8,43967,14964
